lbi	replicate	season_end	season_start	strain
2.5342	2	2018-07-01	2017-07-01	A/Ayutthaya/93/2018
4.8359	2	2018-07-01	2017-07-01	A/India/6023/2017
1.8173	2	2018-07-01	2017-07-01	A/Brisbane/42/2018
2.0036	2	2018-07-01	2017-07-01	A/Newcastle/19/2018
2.3648	2	2018-07-01	2017-07-01	A/Madagascar/424/2018
3.6588	2	2018-07-01	2017-07-01	A/Townsville/18/2017
2.7553	2	2018-07-01	2017-07-01	A/Gyeongbuk/1039/2018
4.4927	2	2018-07-01	2017-07-01	A/Gyeongbuk/781/2017
2.5081	2	2018-07-01	2017-07-01	A/Seoul/1287/2018
3.0994	2	2018-07-01	2017-07-01	A/Nonthaburi/53/2018
1.8389	2	2018-07-01	2017-07-01	A/Jeonbuk/1427/2018
2.1756	2	2018-07-01	2017-07-01	A/Myanmar/18MI026/2018
2.1756	2	2018-07-01	2017-07-01	A/Myanmar/18MI025/2018
2.1756	2	2018-07-01	2017-07-01	A/Myanmar/18MI027/2018
1.7614	2	2018-07-01	2017-07-01	A/HongKong/1006/2018
2.3848	2	2018-07-01	2017-07-01	A/Dnipro/408/2018
3.7112	2	2018-07-01	2017-07-01	A/Macau/600817/2018
2.2065	2	2018-07-01	2017-07-01	A/Oman/1759/2018
3.8635	2	2018-07-01	2017-07-01	A/Maldives/1471/2017
1.9509	2	2018-07-01	2017-07-01	A/Bahrain/326/2018
1.4903	2	2018-07-01	2017-07-01	A/Oman/3542/2018
1.4309	2	2018-07-01	2017-07-01	A/Oman/3356/2018
9.1125	2	2018-07-01	2017-07-01	A/HongKong/3595/2017
1.9742	2	2018-07-01	2017-07-01	A/India/4662/2018
2.0014	2	2018-07-01	2017-07-01	A/India/4667/2018
2.8806	2	2018-07-01	2017-07-01	A/India/4658/2018
2.5101	2	2018-07-01	2017-07-01	A/India/4666/2018
2.0796	2	2018-07-01	2017-07-01	A/India/4661/2018
2.1531	2	2018-07-01	2017-07-01	A/Chongqing-Banan/1211/2018
8.3489	2	2018-07-01	2017-07-01	A/Bangladesh/3007/2017
6.0226	2	2018-07-01	2017-07-01	A/Washington/303/2017
2.814	2	2018-07-01	2017-07-01	A/Sweden/11/2018
2.9433	2	2018-07-01	2017-07-01	A/Darwin/1007/2018
8.1601	2	2018-07-01	2017-07-01	A/SouthAustralia/1084/2017
3.0547	2	2018-07-01	2017-07-01	A/Egypt/460/2018
2.5086	2	2018-07-01	2017-07-01	A/Swansea/5724/2018
1.7327	2	2018-07-01	2017-07-01	A/Iceland/88/2018
4.0423	2	2018-07-01	2017-07-01	A/Tunis/12773/2017
2.3224	2	2018-07-01	2017-07-01	A/LaRioja/2190/2018
3.1882	2	2018-07-01	2017-07-01	A/Oman/879/2018
2.8426	2	2018-07-01	2017-07-01	A/Rabat/1229/2018
3.8763	2	2018-07-01	2017-07-01	A/AbuDhabi/218/2017
2.6954	2	2018-07-01	2017-07-01	A/Vologda/RII-01/2018
2.5019	2	2018-07-01	2017-07-01	A/Vologda/RII-3M/2018
4.9029	2	2018-07-01	2017-07-01	A/SouthAustralia/267/2017
10.7544	2	2018-07-01	2017-07-01	A/HongKong/3629/2017
10.9775	2	2018-07-01	2017-07-01	A/HongKong/3556/2017
1.6759	2	2018-07-01	2017-07-01	A/Incheon/1425/2018
9.2472	2	2018-07-01	2017-07-01	A/Bangladesh/64/2017
3.6317	2	2018-07-01	2017-07-01	A/Yokohama/1/2018
5.4719	2	2018-07-01	2017-07-01	A/Stockholm/44/2017
5.2523	2	2018-07-01	2017-07-01	A/Cambodia/36954/2017
5.1056	2	2018-07-01	2017-07-01	A/Sydney/235/2017
4.8855	2	2018-07-01	2017-07-01	A/Singapore/GP2271/2017
4.4771	2	2018-07-01	2017-07-01	A/Beijing-Chaoyang/12911/2017
4.3862	2	2018-07-01	2017-07-01	A/Brisbane/204/2017
4.0375	2	2018-07-01	2017-07-01	A/HongKong/4996/2017
4.6431	2	2018-07-01	2017-07-01	A/Wisconsin/340/2017
1.8536	2	2018-07-01	2017-07-01	A/Brisbane/60/2018
1.7916	2	2018-07-01	2017-07-01	A/Brisbane/64/2018
3.1248	2	2018-07-01	2017-07-01	A/Meknes/1299/2018
3.2954	2	2018-07-01	2017-07-01	A/Netherlands/10260/2018
2.6195	2	2018-07-01	2017-07-01	A/HongKong/417610/2018
2.6691	2	2018-07-01	2017-07-01	A/Lipetsk/129/2018
4.3783	2	2018-07-01	2017-07-01	A/Egypt/278/2018
2.7515	2	2018-07-01	2017-07-01	A/Hawaii/35/2018
3.6985	2	2018-07-01	2017-07-01	A/AbuDhabi/217/2017
2.7115	2	2018-07-01	2017-07-01	A/Sweden/37/2018
7.141	2	2018-07-01	2017-07-01	A/India/989/2017
7.141	2	2018-07-01	2017-07-01	A/Wisconsin/327/2017
2.4819	2	2018-07-01	2017-07-01	A/Tomsk/159/2018
2.318	2	2018-07-01	2017-07-01	A/Santiago/30143/2018
1.9522	2	2018-07-01	2017-07-01	A/Iceland/90/2018
4.0121	2	2018-07-01	2017-07-01	A/Kanagawa/IC1721/2018
3.6063	2	2018-07-01	2017-07-01	A/Nakhonsithammarat/21/2018
3.5139	2	2018-07-01	2017-07-01	A/Nonthaburi/33/2018
3.1847	2	2018-07-01	2017-07-01	A/NakhonRatachasima/517/2018
4.6679	2	2018-07-01	2017-07-01	A/India/4612/2018
3.8052	2	2018-07-01	2017-07-01	A/Macau/601328/2017
3.8052	2	2018-07-01	2017-07-01	A/Macau/601328/2018
2.0744	2	2018-07-01	2017-07-01	A/Navarra/2284/2018
1.8406	2	2018-07-01	2017-07-01	A/HongKong/1106/2018
1.8532	2	2018-07-01	2017-07-01	A/HongKong/1101/2018
1.8532	2	2018-07-01	2017-07-01	A/HongKong/1100/2018
4.947	2	2018-07-01	2017-07-01	A/Bangladesh/155/2018
4.0153	2	2018-07-01	2017-07-01	A/Bangladesh/156/2018
1.831	2	2018-07-01	2017-07-01	A/Bangladesh/683/2018
4.7479	2	2018-07-01	2017-07-01	A/AbuDhabi/240/2018
2.1752	2	2018-07-01	2017-07-01	A/Oman/3407/2018
4.113	2	2018-07-01	2017-07-01	A/Beijing-Huairou/1557/2018
2.8267	2	2018-07-01	2017-07-01	A/StPetersburg/RII-475/2018
3.7598	2	2018-07-01	2017-07-01	A/NizhnyNovgorod/2372/2018
2.3348	2	2018-07-01	2017-07-01	A/Oman/3340/2018
2.2649	2	2018-07-01	2017-07-01	A/Oman/3372/2018
2.4353	2	2018-07-01	2017-07-01	A/SouthAustralia/12/2018
3.3477	2	2018-07-01	2017-07-01	A/HongKong/681/2018
2.1307	2	2018-07-01	2017-07-01	A/Bolivia/922/2018
0.3598	2	2019-07-01	2018-07-01	A/Kenya/155/2018
0.4594	2	2019-07-01	2018-07-01	A/Minnesota/40/2018
0.3512	2	2019-07-01	2018-07-01	A/Kenya/121/2019
0.494	2	2019-07-01	2018-07-01	A/Kenya/156/2018
0.4068	2	2019-07-01	2018-07-01	A/Brazil/4139/2018
0.3943	2	2019-07-01	2018-07-01	A/Parana/1313/2018
0.3148	2	2019-07-01	2018-07-01	A/Paraguay/3019/2018
0.2954	2	2019-07-01	2018-07-01	A/Bolivia/3899/2018
0.354	2	2019-07-01	2018-07-01	A/Ohio/23/2018
0.4765	2	2019-07-01	2018-07-01	A/Israel/590/2018
0.5682	2	2019-07-01	2018-07-01	A/Israel/8989/2018
0.4797	2	2019-07-01	2018-07-01	A/Dakar/10/2018
1.1781	2	2019-07-01	2018-07-01	A/SouthDakota/60/2018
0.9086	2	2019-07-01	2018-07-01	A/Colorado/10/2019
0.7984	2	2019-07-01	2018-07-01	A/Virginia/22/2019
0.7582	2	2019-07-01	2018-07-01	A/Townsville/23/2019
0.7891	2	2019-07-01	2018-07-01	A/Iowa/21/2019
0.7394	2	2019-07-01	2018-07-01	A/Perth/1008/2018
1.9718	2	2019-07-01	2018-07-01	A/Paraguay/1074/2018
0.9824	2	2019-07-01	2018-07-01	A/PuntaArenas/108822/2018
2.782	2	2019-07-01	2018-07-01	A/Paraguay/1296/2018
1.3517	2	2019-07-01	2018-07-01	A/PuntaArenas/102705/2018
1.0004	2	2019-07-01	2018-07-01	A/Delaware/18/2019
1.297	2	2019-07-01	2018-07-01	A/Connecticut/5/2019
1.2237	2	2019-07-01	2018-07-01	A/Vermont/11/2019
1.2032	2	2019-07-01	2018-07-01	A/Vermont/14/2019
1.8423	2	2019-07-01	2018-07-01	A/Beijing/2019-15554/2018
1.3155	2	2019-07-01	2018-07-01	A/England/222/2019
1.5482	2	2019-07-01	2018-07-01	A/Tanger/672/2019
1.5482	2	2019-07-01	2018-07-01	A/Tetouan/671/2019
1.0164	2	2019-07-01	2018-07-01	A/Colombia/3962/2019
1.6348	2	2019-07-01	2018-07-01	A/Massachusetts/7/2019
1.0758	2	2019-07-01	2018-07-01	A/Finland/104/2019
3.0132	2	2019-07-01	2018-07-01	A/Bolivia/3906/2018
2.2003	2	2019-07-01	2018-07-01	A/Iquique/96295/2018
2.1516	2	2019-07-01	2018-07-01	A/Santiago/103161/2018
1.2769	2	2019-07-01	2018-07-01	A/Brest/1998/2019
1.2478	2	2019-07-01	2018-07-01	A/Brest/2002/2019
2.6533	2	2019-07-01	2018-07-01	A/Santiago/103008/2018
2.6533	2	2019-07-01	2018-07-01	A/Santiago/103167/2018
2.6749	2	2019-07-01	2018-07-01	A/Paris/2544/2018
2.7994	2	2019-07-01	2018-07-01	A/Paris/2572/2018
1.2595	2	2019-07-01	2018-07-01	A/Peru/5019/2019
1.648	2	2019-07-01	2018-07-01	A/Macedonia/1402/2019
1.4014	2	2019-07-01	2018-07-01	A/England/192240687/2019
1.2341	2	2019-07-01	2018-07-01	A/Kirov/CRIE/416/2019
2.0556	2	2019-07-01	2018-07-01	A/Hessen/34/2019
2.7635	2	2019-07-01	2018-07-01	A/Lyon/CHU/R190377/2019
1.9593	2	2019-07-01	2018-07-01	A/Guyane/1886/2019
3.3457	2	2019-07-01	2018-07-01	A/Paris/2538/2018
2.1344	2	2019-07-01	2018-07-01	A/Guyane/1879/2019
1.2568	2	2019-07-01	2018-07-01	A/SouthAfrica/R06404/2019
1.2167	2	2019-07-01	2018-07-01	A/SouthAfrica/R06917/2019
1.2167	2	2019-07-01	2018-07-01	A/SouthAfrica/R06867/2019
1.3843	2	2019-07-01	2018-07-01	A/Victoria/703/2019
2.7802	2	2019-07-01	2018-07-01	A/Georgia/44/2018
3.8413	2	2019-07-01	2018-07-01	A/Georgia/38/2018
1.138	2	2019-07-01	2018-07-01	A/Argentina/14227/2019
1.3147	2	2019-07-01	2018-07-01	A/Michigan/382/2019
3.1806	2	2019-07-01	2018-07-01	A/Georgia/41/2018
2.5187	2	2019-07-01	2018-07-01	A/Tennessee/5/2019
2.5333	2	2019-07-01	2018-07-01	A/England/155/2019
1.7391	2	2019-07-01	2018-07-01	A/Oregon/24/2019
2.6631	2	2019-07-01	2018-07-01	A/Wisconsin/27/2019
1.2981	2	2019-07-01	2018-07-01	A/NewBrunswick/RV2374/2019
3.4017	2	2019-07-01	2018-07-01	A/Washington/225/2018
1.6299	2	2019-07-01	2018-07-01	A/Colombia/4016/2019
1.7436	2	2019-07-01	2018-07-01	A/Colombia/4015/2019
1.7436	2	2019-07-01	2018-07-01	A/Colombia/4010/2019
1.6328	2	2019-07-01	2018-07-01	A/Jordan/30121/2019
4.0792	2	2019-07-01	2018-07-01	A/Georgia/39/2018
4.2087	2	2019-07-01	2018-07-01	A/Georgia/40/2018
3.0087	2	2019-07-01	2018-07-01	A/Georgia/6/2019
5.5742	2	2019-07-01	2018-07-01	A/Georgia/37/2018
1.5584	2	2019-07-01	2018-07-01	A/Santiago/53727/2019
2.7836	2	2019-07-01	2018-07-01	A/Anapolis/487395-IAL/2019
2.3497	2	2019-07-01	2018-07-01	A/Iceland/59/2019
2.1457	2	2019-07-01	2018-07-01	A/Maryland/28/2019
2.8011	2	2019-07-01	2018-07-01	A/Suriname/500/2019
2.4491	2	2019-07-01	2018-07-01	A/Suriname/601/2019
2.2438	2	2019-07-01	2018-07-01	A/Lebanon/397/2019
1.8389	2	2019-07-01	2018-07-01	A/Florida/67/2019
2.6778	2	2019-07-01	2018-07-01	A/NordrheinWestfalen/97/2019
2.4987	2	2019-07-01	2018-07-01	A/Niedersachsen/151/2019
3.0917	2	2019-07-01	2018-07-01	A/Berlin/37/2019
1.5939	2	2019-07-01	2018-07-01	A/Sydney/870/2019
4.9864	2	2019-07-01	2018-07-01	A/Georgia/42/2018
2.453	2	2019-07-01	2018-07-01	A/Aichi/218/2019
2.7028	2	2019-07-01	2018-07-01	A/Aichi/202/2019
2.2925	2	2019-07-01	2018-07-01	A/NewYork/38/2019
2.6287	2	2019-07-01	2018-07-01	A/Nevada/24/2019
3.9582	2	2019-07-01	2018-07-01	A/Connecticut/6/2019
2.2213	2	2019-07-01	2018-07-01	A/Minnesota/33/2019
2.1792	2	2019-07-01	2018-07-01	A/Alaska/27/2019
0.3999	2	2019-07-01	2018-07-01	A/Myanmar/18M090/2018
0.3585	2	2019-07-01	2018-07-01	A/BurkinaFaso/2445/2018
0.3585	2	2019-07-01	2018-07-01	A/Ghana/758/2018
0.7766	2	2019-07-01	2018-07-01	A/HongKong/1247/2018
0.6089	2	2019-07-01	2018-07-01	A/Yokohama/112/2018
0.5663	2	2019-07-01	2018-07-01	A/Singapore/GP2021/2018
0.5663	2	2019-07-01	2018-07-01	A/Singapore/GP2022/2018
0.462	2	2019-07-01	2018-07-01	A/Singapore/TT0378/2019
0.6862	2	2019-07-01	2018-07-01	A/TimorLeste/43/2019
0.6948	2	2019-07-01	2018-07-01	A/TimorLeste/2/2019
0.8034	2	2019-07-01	2018-07-01	A/TimorLeste/95/2019
0.5396	2	2019-07-01	2018-07-01	A/Brunei/16/2019
1.4334	2	2019-07-01	2018-07-01	A/Singapore/TT0754/2018
0.6633	2	2019-07-01	2018-07-01	A/Mali/77/2019
0.6197	2	2019-07-01	2018-07-01	A/TimorLeste/96/2019
0.3741	2	2019-07-01	2018-07-01	A/Neimenggu-Keerqin/1871/2018
0.6239	2	2019-07-01	2018-07-01	A/Congo/422/2018
0.6451	2	2019-07-01	2018-07-01	A/Congo/416/2018
0.4422	2	2019-07-01	2018-07-01	A/Congo/717/2018
0.4809	2	2019-07-01	2018-07-01	A/Congo/732/2018
0.6741	2	2019-07-01	2018-07-01	A/Cameroon/9661/2018
0.6045	2	2019-07-01	2018-07-01	A/Rabat/352/2019
0.804	2	2019-07-01	2018-07-01	A/Cameroon/9207/2018
0.804	2	2019-07-01	2018-07-01	A/Cameroon/9272/2018
0.8591	2	2019-07-01	2018-07-01	A/Cameroon/9008/2018
0.3931	2	2019-07-01	2018-07-01	A/Jiangsu-Quanshan/11727/2018
0.3924	2	2019-07-01	2018-07-01	A/Parana/1264/2018
0.3658	2	2019-07-01	2018-07-01	A/Concepcion/77772/2018
0.0621	2	2019-07-01	2018-07-01	A/Brisbane/94/2018
0.4666	2	2019-07-01	2018-07-01	A/Bolivia/307/2019
0.4785	2	2019-07-01	2018-07-01	A/Bolivia/230/2019
0.4043	2	2019-07-01	2018-07-01	A/Iquique/81060/2018
0.3364	2	2019-07-01	2018-07-01	A/Concepcion/87275/2018
0.108	2	2019-07-01	2018-07-01	A/VinaDelMar/60406/2018
0.3498	2	2019-07-01	2018-07-01	A/Parana/1315/2018
0.3342	2	2019-07-01	2018-07-01	A/Venezuela/22/2018
0.3697	2	2019-07-01	2018-07-01	A/Wisconsin/500/2018
0.2028	2	2019-07-01	2018-07-01	A/Brisbane/117/2018
0.1959	2	2019-07-01	2018-07-01	A/Townsville/24/2018
0.201	2	2019-07-01	2018-07-01	A/Newcastle/44/2018
0.4474	2	2019-07-01	2018-07-01	A/Bolivia/2170/2018
0.4661	2	2019-07-01	2018-07-01	A/HongKong/1983/2018
0.4593	2	2019-07-01	2018-07-01	A/Fukuoka/18288/2018
0.4535	2	2019-07-01	2018-07-01	A/Taiwan/79731/2018
0.8357	2	2019-07-01	2018-07-01	A/NewJersey/38/2018
0.8262	2	2019-07-01	2018-07-01	A/Nagano/2531/2018
0.5896	2	2019-07-01	2018-07-01	A/Saitama/154/2018
0.8045	2	2019-07-01	2018-07-01	A/Ishikawa/77/2018
0.5991	2	2019-07-01	2018-07-01	A/Bolivia/2193/2018
0.6821	2	2019-07-01	2018-07-01	A/Peru/418/2018
0.7333	2	2019-07-01	2018-07-01	A/Latvia/11-019324/2018
0.6386	2	2019-07-01	2018-07-01	A/Latvia/12-005233/2018
1.2111	2	2019-07-01	2018-07-01	A/Bahrain/449/2018
0.8465	2	2019-07-01	2018-07-01	A/Peru/769818/2018
1.4634	2	2019-07-01	2018-07-01	A/Calama/59025/2018
1.1105	2	2019-07-01	2018-07-01	A/Antofagasta/77946/2018
1.1278	2	2019-07-01	2018-07-01	A/Sydney/172/2018
0.7924	2	2019-07-01	2018-07-01	A/Beijing-Chaoyang/12841/2018
1.1143	2	2019-07-01	2018-07-01	A/Concepcion/87276/2018
0.5802	2	2019-07-01	2018-07-01	A/Guyane/1895/2019
0.6573	2	2019-07-01	2018-07-01	A/Hokkaido/7/2018
0.8199	2	2019-07-01	2018-07-01	A/Taiwan/80870/2018
0.929	2	2019-07-01	2018-07-01	A/Taiwan/80868/2018
0.9646	2	2019-07-01	2018-07-01	A/Taiwan/80925/2018
0.8091	2	2019-07-01	2018-07-01	A/Saraburi/279/2018
1.1823	2	2019-07-01	2018-07-01	A/Taiwan/80876/2018
0.7032	2	2019-07-01	2018-07-01	A/Kanagawa/90/2018
0.8037	2	2019-07-01	2018-07-01	A/Newcastle/113/2018
0.772	2	2019-07-01	2018-07-01	A/Niigata/1005/2018
0.6973	2	2019-07-01	2018-07-01	A/Yasothon/21/2019
0.9299	2	2019-07-01	2018-07-01	A/Ayutthaya/347/2018
0.49	2	2019-07-01	2018-07-01	A/Bangkok/201/2019
0.7037	2	2019-07-01	2018-07-01	A/Singapore/GP1479/2018
0.8546	2	2019-07-01	2018-07-01	A/Singapore/TT0698/2018
0.5566	2	2019-07-01	2018-07-01	A/NakhonSiThammarat/295/2018
0.6249	2	2019-07-01	2018-07-01	A/Yokohama/100/2018
0.5988	2	2019-07-01	2018-07-01	A/Mie/25/2018
0.6983	2	2019-07-01	2018-07-01	A/Taiwan/81051/2018
0.6215	2	2019-07-01	2018-07-01	A/Mauritius/I-1020/2018
0.5073	2	2019-07-01	2018-07-01	A/ChiangMai/334/2019
0.5306	2	2019-07-01	2018-07-01	A/England/eWlsYW9mYWxlaQ/2019
1.1798	2	2019-07-01	2018-07-01	A/Tauranga/7/2018
0.7401	2	2019-07-01	2018-07-01	A/Brisbane/161/2018
0.749	2	2019-07-01	2018-07-01	A/Fiji/71/2018
1.1161	2	2019-07-01	2018-07-01	A/Christchurch/505/2018
0.8392	2	2019-07-01	2018-07-01	A/Zambia/4-352/2018
0.7728	2	2019-07-01	2018-07-01	A/Zambia/1-390/2018
0.9227	2	2019-07-01	2018-07-01	A/Kanagawa/ZC1735/2018
0.6159	2	2019-07-01	2018-07-01	A/Singapore/SGH0571/2018
1.1327	2	2019-07-01	2018-07-01	A/Taiwan/79440/2018
0.8366	2	2019-07-01	2018-07-01	A/Taiwan/79723/2018
1.439	2	2019-07-01	2018-07-01	A/Taiwan/80749/2018
0.8927	2	2019-07-01	2018-07-01	A/Taiwan/81101/2018
0.7259	2	2019-07-01	2018-07-01	A/Chungbuk/1917/2018
0.9828	2	2019-07-01	2018-07-01	A/Aichi/199/2018
0.7727	2	2019-07-01	2018-07-01	A/Hawaii/57/2018
0.7854	2	2019-07-01	2018-07-01	A/Zambia/1-366/2018
1.0892	2	2019-07-01	2018-07-01	A/Zambia/1-315/2018
0.9844	2	2019-07-01	2018-07-01	A/Zambia/1-344/2018
0.8868	2	2019-07-01	2018-07-01	A/Zambia/1-387/2018
1.1627	2	2019-07-01	2018-07-01	A/Zambia/1-305/2018
1.0018	2	2019-07-01	2018-07-01	A/Zambia/4-356/2018
0.3901	2	2019-07-01	2018-07-01	A/Singapore/NTF0033/2018
0.4275	2	2019-07-01	2018-07-01	A/Bangladesh/724/2018
0.5105	2	2019-07-01	2018-07-01	A/Bangladesh/188/2018
0.5602	2	2019-07-01	2018-07-01	A/Bangladesh/2002/2018
0.45	2	2019-07-01	2018-07-01	A/Bangladesh/723/2018
0.5255	2	2019-07-01	2018-07-01	A/Bangladesh/526/2018
0.5212	2	2019-07-01	2018-07-01	A/Bangladesh/178/2018
0.4995	2	2019-07-01	2018-07-01	A/Bangladesh/4008/2018
0.3384	2	2019-07-01	2018-07-01	A/Singapore/GP1605/2018
0.5554	2	2019-07-01	2018-07-01	A/Christchurch/522/2018
0.5902	2	2019-07-01	2018-07-01	A/Ohio/26/2018
0.6414	2	2019-07-01	2018-07-01	A/HongKong/1708/2018
0.722	2	2019-07-01	2018-07-01	A/Shanghai-Pudongxin/11178/2018
0.6415	2	2019-07-01	2018-07-01	A/HongKong/1834/2018
0.5602	2	2019-07-01	2018-07-01	A/AbuDhabi/134/2018
0.8674	2	2019-07-01	2018-07-01	A/SouthAustralia/19/2018
0.8431	2	2019-07-01	2018-07-01	A/HongKong/1757/2018
0.8197	2	2019-07-01	2018-07-01	A/HongKong/1941/2018
0.851	2	2019-07-01	2018-07-01	A/HongKong/1838/2018
0.9255	2	2019-07-01	2018-07-01	A/HongKong/1508/2018
0.9404	2	2019-07-01	2018-07-01	A/Wisconsin/95/2018
0.907	2	2019-07-01	2018-07-01	A/Wisconsin/98/2018
0.907	2	2019-07-01	2018-07-01	A/Wisconsin/97/2018
0.907	2	2019-07-01	2018-07-01	A/Wisconsin/96/2018
0.8966	2	2019-07-01	2018-07-01	A/Yokohama/95/2018
0.7625	2	2019-07-01	2018-07-01	A/Singapore/GP1616/2018
1.1486	2	2019-07-01	2018-07-01	A/HongKong/1325/2018
0.9577	2	2019-07-01	2018-07-01	A/NewHampshire/25/2018
0.6435	2	2019-07-01	2018-07-01	A/Kanagawa/IC1806/2018
0.9246	2	2019-07-01	2018-07-01	A/HongKong/2044/2018
1.3624	2	2019-07-01	2018-07-01	A/Hawaii/46/2018
1.0753	2	2019-07-01	2018-07-01	A/Sydney/121/2018
0.8576	2	2019-07-01	2018-07-01	A/Singapore/GP1693/2018
0.1391	2	2019-07-01	2018-07-01	A/Kenya/163/2018
0.8321	2	2019-07-01	2018-07-01	A/Singapore/KK0291/2019
1.0394	2	2019-07-01	2018-07-01	A/Malaysia/RP4443/2018
0.7929	2	2019-07-01	2018-07-01	A/Singapore/SGH0100/2019
1.026	2	2019-07-01	2018-07-01	A/SouthAustralia/184/2018
1.3711	2	2019-07-01	2018-07-01	A/Paris/2315/2018
1.0153	2	2019-07-01	2018-07-01	A/SriLanka/2/2019
1.5407	2	2019-07-01	2018-07-01	A/NorthDakota/38/2018
1.2361	2	2019-07-01	2018-07-01	A/SriLanka/60/2018
1.1371	2	2019-07-01	2018-07-01	A/SriLanka/1/2019
1.2249	2	2019-07-01	2018-07-01	A/SriLanka/59/2018
1.1466	2	2019-07-01	2018-07-01	A/AbuDhabi/1/2019
2.0712	2	2019-07-01	2018-07-01	A/Malaysia/RP3543/2018
1.9023	2	2019-07-01	2018-07-01	A/Bahrain/506/2018
1.5679	2	2019-07-01	2018-07-01	A/Townsville/40/2018
1.0129	2	2019-07-01	2018-07-01	A/Macedonia/723/2019
1.1222	2	2019-07-01	2018-07-01	A/AbuDhabi/129/2018
1.2316	2	2019-07-01	2018-07-01	A/AbuDhabi/111/2018
0.5911	2	2019-07-01	2018-07-01	A/CoteDIvoire/650/2019
2.0263	2	2019-07-01	2018-07-01	A/Kuwait/6433/2018
0.7476	2	2019-07-01	2018-07-01	A/Perth/20/2019
1.4695	2	2019-07-01	2018-07-01	A/AbuDhabi/114/2018
0.8745	2	2019-07-01	2018-07-01	A/AbuDhabi/6/2019
0.9415	2	2019-07-01	2018-07-01	A/AbuDhabi/19/2019
1.7318	2	2019-07-01	2018-07-01	A/AbuDhabi/116/2018
1.8937	2	2019-07-01	2018-07-01	A/AbuDhabi/117/2018
2.1142	2	2019-07-01	2018-07-01	A/AbuDhabi/123/2018
1.363	2	2019-07-01	2018-07-01	A/AbuDhabi/22/2019
0.6714	2	2019-07-01	2018-07-01	A/Oman/4262/2019
1.235	2	2019-07-01	2018-07-01	A/Makhachkala/RII-1/2019
0.9349	2	2019-07-01	2018-07-01	A/Delaware/41/2019
0.5817	2	2019-07-01	2018-07-01	A/Michigan/418/2018
0.5657	2	2019-07-01	2018-07-01	A/Norway/3735/2018
0.7114	2	2019-07-01	2018-07-01	A/Singapore/GP2151/2018
0.5441	2	2019-07-01	2018-07-01	A/HongKong/2670/2019
0.9992	2	2019-07-01	2018-07-01	A/Singapore/TT0069/2019
1.1199	2	2019-07-01	2018-07-01	A/Singapore/TT0057/2019
0.5798	2	2019-07-01	2018-07-01	A/Cambodia/FSS40729/2019
0.6255	2	2019-07-01	2018-07-01	A/Argentina/930/2019
1.0562	2	2019-07-01	2018-07-01	A/Fiji/21/2019
1.9205	2	2019-07-01	2018-07-01	A/SouthAustralia/243/2018
1.0705	2	2019-07-01	2018-07-01	A/Singapore/KK1356/2019
1.4013	2	2019-07-01	2018-07-01	A/Singapore/TT0372/2019
1.105	2	2019-07-01	2018-07-01	A/Singapore/NTF0040/2019
1.8774	2	2019-07-01	2018-07-01	A/Yamagata/119/2019
3.3512	2	2019-07-01	2018-07-01	A/HongKong/2946/2018
1.3725	2	2019-07-01	2018-07-01	A/AbuDhabi/53/2019
4.1837	2	2019-07-01	2018-07-01	A/Mie/41/2018
5.0925	2	2019-07-01	2018-07-01	A/Sakai/27/2018
4.1928	2	2019-07-01	2018-07-01	A/Nagano/2659/2018
4.0797	2	2019-07-01	2018-07-01	A/Wakayama/109/2018
1.6247	2	2019-07-01	2018-07-01	A/Guangdong-Huiyang/33/2019
1.8547	2	2019-07-01	2018-07-01	A/Cambodia/d0528383/2019
2.8661	2	2019-07-01	2018-07-01	A/Hebei-Luquan/1108/2019
3.9953	2	2019-07-01	2018-07-01	A/Chanthaburi/2967/2018
3.6223	2	2019-07-01	2018-07-01	A/Anhui-Langya/1176/2019
7.4622	2	2019-07-01	2018-07-01	A/Iowa/60/2018
7.2957	2	2019-07-01	2018-07-01	A/SouthAustralia/143/2018
5.0512	2	2019-07-01	2018-07-01	A/Newcastle/148/2018
4.9144	2	2019-07-01	2018-07-01	A/Newcastle/82/2018
8.556	2	2019-07-01	2018-07-01	A/Brisbane/146/2018
6.071	2	2019-07-01	2018-07-01	A/Townsville/44/2018
6.3685	2	2019-07-01	2018-07-01	A/Chongqing-Yuzhong/11841/2018
5.5385	2	2019-07-01	2018-07-01	A/Santiago/103164/2018
4.6466	2	2019-07-01	2018-07-01	A/Darwin/3/2019
4.8739	2	2019-07-01	2018-07-01	A/Newcastle/83/2018
3.7087	2	2019-07-01	2018-07-01	A/Saga/93/2019
3.8514	2	2019-07-01	2018-07-01	A/Singapore/NUH0008/2019
2.2544	2	2019-07-01	2018-07-01	A/Cambodia/FSS40728/2019
2.6725	2	2019-07-01	2018-07-01	A/Singapore/TT0365/2019
2.1159	2	2019-07-01	2018-07-01	A/HongKong/2672/2019
2.3996	2	2019-07-01	2018-07-01	A/Victoria/2515/2019
2.8319	2	2019-07-01	2018-07-01	A/StPetersburg/1092V/2019
4.0754	2	2019-07-01	2018-07-01	A/Sydney/53/2019
4.7462	2	2019-07-01	2018-07-01	A/Fiji/13/2019
2.6405	2	2019-07-01	2018-07-01	A/Armenia/941/2019
2.4602	2	2019-07-01	2018-07-01	A/Cardiff/9558/2019
4.3389	2	2019-07-01	2018-07-01	A/WestKazakhstan/463/2019
